product_name,product_brand,product_model,chipset,ram,graphics,webcams,connectivities,batteries,adapters,operating_system,dimentions,weight,product_price
Asus Zenbook Flip 13 UX363EA 13.3 inch Full HD OLED Display Core i5 11th Gen 8GB RAM 512GB SSD Multi-Touch 2-in-1 Laptop,Asus,Zenbook Flip 13 UX363EA,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200MHz LPDDR4x RAM
","Intel Iris Xe Graphics
",HD camera with IR function to support Windows Hello,Wi-Fi 6(802.11ax),"67WHrs, 4S1P, 4-cell Li-ion
","TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
","Windows 10
","30.50 x 21.10 x 1.19 ~ 1.39 cm (12.01"" x 8.31"" x 0.47"" ~ 0.55"")
","1.30 kg (2.87 lbs)
",not found
Asus ZenBook Duo UX482EG 14 inch Full HD Touch Screen Dual Display Core i5 11th Gen 16GB RAM 512GB SSD Laptop with MX450 2GB Graphics,Asus,ZenBook Duo UX482EG,"Intel Core I5-1135G7 Processor 2.4 GHz (8M Cache, Up To 4.2 GHz, 4 Cores)","16GB 3200MHz LPDDR4X On Board
","NVIDIA GeForce MX450, 2GB GDDR6",HD Camera With IR Function To Support Windows Hello,not found,"70WHrs, 4S1P, 4-Cell Li-Ion","TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz Universal","Windows 10
","Dimensions (W X D X H):32.40 X 22.20 X 1.69 ~ 1.73 Cm (12.76"" X 8.74"" X 0.67"" ~ 0.68"")",Weight:1.57 Kg (3.46 Lbs),not found
Asus ZenBook Duo UX482EA 14 inch Full HD Touch Screen Dual Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Asus,ZenBook Duo UX482EA,"Intel Core I5-1135G7 Processor 2.4 GHz (8M Cache, Up To 4.2 GHz, 4 Cores)",Backlit Chiclet Keyboard,Intel Iris Xe Graphics,CMOS HD IR+RGB CAMERA,Wi-Fi: Up To Intel Wi-Fi 6 With Gig+ Performance (802.11ax),"70WHrs, 4S1P, 4-cell Li-ion","TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal",Windows 10 Home,"32.40 x 22.20 x 1.69 ~ 1.73 cm (12.76"" x 8.74"" x 0.67"" ~ 0.68"")",1.62 kg (3.57 lbs),not found
Asus ZenBook Duo UX482EA 14 inch Full HD Touch Screen Dual Display Core i5 11th Gen 16GB RAM 512GB SSD Laptop,Asus,ZenBook Duo UX482EA,"Intel Core I5-1135G7 Processor 2.4 GHz (8M Cache, Up To 4.2 GHz, 4 Cores)",512GB M.2 NVMe PCIe 3.0 G3 SSD,Intel Iris Xe Graphics,CMOS HD IR+RGB CAMERA,Wi-Fi: Up To Intel Wi-Fi 6 With Gig+ Performance (802.11ax),"70WHrs, 4S1P, 4-cell Li-ion","TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal",Windows 10 Home,"32.40 x 22.20 x 1.69 ~ 1.73 cm (12.76"" x 8.74"" x 0.67"" ~ 0.68"")",1.62 kg (3.57 lbs),not found
ASUS ZENBOOK 17 FOLD UX9702AA 17.3 INCH OLED DISPLAY INTEL I7 12TH GEN 16GB RAM 1TB SSD 2 IN 1 LAPTOP,Asus,Zenbook 17 Fold UX9702AA,"Intel Core i7-1250U Processor 1.1 GHz (12M Cache, up to 4.7 GHz, 2P+8E cores)
","16GB LPDDR5 onboard, Memory","Intel Iris Xe Graphics
",5.0M camera with IR function to support Windows Hello,"Wi-Fi 6E(802.11ax) (Dual band) 2*2 + Bluetooth® 5
","75WHrs, 4S1P, 4-cell Li-ion
","TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
",Windows 11 Home,"37.85 x 28.76 x 0.87 ~ 1.29 cm (14.90"" x 11.32"" x 0.34"" ~ 0.51"")
","1.50 kg (3.31 lbs)
",not found
Asus ZenBook 14 UX425EA 14-inch Full HD Backlit Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Asus,ZenBook 14 UX425EA, Intel Core i7-1165G7 processor (2.80 GHz quad-core with Turbo Boost (up to 4.70GHz) and 12MB cache," 16 GB 3200MHz LPDDR4X
","Intel Iris Plus Graphics
",CMOS HD IR RGB WebCam,Wi-Fi 6 (802.11ax) 2 x 2,"67WHrs, 4S1P, 4-cell Li-ion
",65W AC Adapter,"Windows 10
","31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","1.13 kg (2.49 lbs)
",not found
Asus ZenBook 14 UX425EA 14-inch Full HD BACKLIT Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Asus,ZenBook 14 UX425EA,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","8GB LPDDR4X 3200MHz RAM
",Intel Iris Plus Graphics with 1.30GHz,CMOS HD IR RGB WebCam,Wi-Fi 6 (802.11ax) 2 x 2,"67WHrs, 4S1P, 4-cell Li-ion
",65W AC Adapter,"Windows 10
","31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","1.13 kg (2.49 lbs)
",not found
Asus ZenBook 14 UX425EA 14 inch Full HD Backlit Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,Asus,ZenBook 14 UX425EA, Intel Core i7-1165G7 processor (2.80 GHz quad-core with Turbo Boost (up to 4.70GHz) and 12MB cache," 8GB LPDDR4X 4266 MHz
","Intel Iris Xe Graphics
",CMOS HD IR RGB WebCam,Wi-Fi 6 (802.11ax) 2 x 2,"67WHrs, 4S1P, 4-cell Li-ion
",65W AC Adapter,"Windows 10
","31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","1.17 kg
",not found
Asus ZenBook 14 UX425EA 14 inch FHD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (KI355W),Asus,ZenBook 14 UX425EA,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","8GB LPDDR4X 3200MHz RAM
","Intel Iris Xe Graphics
",CMOS HD IR RGB WebCam,Wi-Fi 6 (802.11ax) 2 x 2,"67WHrs, 4S1P, 4-cell Li-ion
",65W AC Adapter,"Windows 11
","31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","1.13 kg (2.49 lbs)
",not found
Asus ZenBook 14 UM425UA 14 inch Full HD Display Ryzen 7 5700U 16GB RAM 512GB SSD Laptop,Asus,ZenBook 14 UM425UA,"AMD Ryzen 7 5700U Processor (12M Cache, 1.80GHz up to 4.30 GHz)
","16 GB LPDDR4x RAM
","AMD Radeon Graphics
",720p HD camera,"Intel WiFi 5 with Gig+ performance (802.11ax)
","67 Wh 4-cell lithium-polymer battery
","65 W power adaptor
Plug Type: Type C
(Output: 20 V DC, 65 W)
(Input: 100-240 V AC, 50/60 Hz universal)","Windows 11 Home
","1.43 x 31.9 x 21 cm
","1.22 kg
",not found
Asus Zenbook 14 UM425QA 14 inch Full HD Display Ryzen 7 5800H 8GB RAM 512GB SSD Laptop,Asus,UM425QA,"AMD Ryzen 7 5800H Mobile Processor (8-core/16-thread, 20MB cache, up to 4.4 GHz max boost)
","8GB LPDDR4X on board
","AMD Radeon Vega 7 Graphics
",720p HD camera,"Wi-Fi 6(802.11ax)
","63WHrs, 3S1P, 3-cell Li-ion
","TYPE-C, 100W AC Adapter, 
Output 20V DC, 5A, 100W, 
Input: 100~240V AC 50/60Hz universal 
",Windows 10,"31.90 x 21.00 x 1.58 ~ 1.68 cm 
(12.56"" x 8.27"" x 0.62"" ~ 0.66"")
","1.30 kg (2.87 lbs)
",not found
ASUS ZENBOOK 14 Q407IQ 14-inch Full HD IPS Display Ryzen 5 4500U 16GB RAM 256GB SSD LAPTOP with Nvidia MX350 Graphics,Asus,ZENBOOK 14 Q407IQ,"
AMD Ryzen 5 4500U Mobile Processor
(6C/6T, 4M cache, up to 3.8GHz)"," 16GB 4266MHz LPDDR4X onboard
","NVIDIA GeForce MX350
2GB GDDR5 VRAM
AMD Radeon Graphics
",IR camera,"Wi-Fi Dual-band Wi-Fi 5 (802.11ac)
","Up to 10 hours battery life2
50Wh 3-cell lithium-polymer battery
65W power adaptor
Plug Type: ø4 (mm)
(Output: 19V DC, 65W)
(Input: 100-240V AC, 50/60Hz universal)
",45W power adapter,Windows 10,"Height: 18.2mm (0.72 inches)
Width: 31.9cm (12.6 inches)
Depth: 19.9cm (7.83 inches)",With standard display approx. 1.15kg,not found
Asus Zenbook 14 OLED UX3402Z 14 inch 2.8K OLED Display Core i7 12th Gen 16GB LPDDR5 RAM 1TB SSD Laptop,Asus,Zenbook 14 OLED UX3402Z,"Intel Core i7-1260P Processor ( 12 Cores, 16 Threads 18M Cache, 3.40 GHz up to 4.70 GHz)
","16GB LPDDR5 on board,
",Intel Iris Xe Graphics,1080p FHD camera,Wi-Fi 6E(802.11ax) (Dual band) 2*2,"75WHrs, 2S2P, 4-cell Li-ion
","TYPE-C, 65W AC Adapter, 
Output: 20V DC, 3.25A, 65W, 
Input: 100-240V AC 50/60GHz universal
",Windows 11 Home,"31.36 x 22.06 x 1.69 ~ 1.69 cm 
(12.35"" x 8.69"" x 0.67"" ~ 0.67"")
","1.39 kg (3.06 lbs)
",not found
Asus ZenBook 13 UX325EA 13.3-inch Full HD Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Asus,ZenBook 13 UX325EA,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)",16GB 3200MHz LPDDR4X RAM (on board),"Intel Iris Plus Graphics
",CMOS HD-IR+RGB WebCam,Wi-Fi 6 (802.11ax),"67WHrs, 4S1P, 4-cell Li-ion","TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal","Windows 10
","30.42 x 20.3 x 1.39 ~ 1.39 cm (11.98"" x 7.99"" x 0.55"" ~ 0.55"")","1.07 kg (2.36 lbs)
",not found
ASUS VivoBook X515EP 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX330 2GB Graphics,Asus,VivoBook X515EP,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","8GB DDR4 3200MHz SDRAM Onboard (upgrade up to 16GB)
","NVIDIA GeForce MX330, 2GB GDDR5 VRAM and Integrated Intel Iris Xe Graphics
",VGA camera,Wi-Fi 5(802.11ac),"37WHrs, 2S1P, 2-cell Li-ion","45W AC Adapter
","Windows 10
",not found,1.80 kg (3.97 lbs),not found
ASUS VIVOBOOK X515EP 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 256GB SSD LAPTOP WITH MX330 2GB GRAPHICS,Asus,VivoBook X515EP,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","4GB DDR4 3200MHz SDRAM Onboard (upgrade up to 16GB)
","NVIDIA GeForce MX330, 2GB GDDR5 VRAM and Integrated Intel Iris Xe Graphics
",VGA camera,Wi-Fi 5(802.11ac),"37WHrs, 2S1P, 2-cell Li-ion","45W AC Adapter
","Windows 10
",not found,1.80 kg (3.97 lbs),not found
Asus VivoBook X415MA 14-inch Full HD Display Intel Celeron N4020 4GB RAM 1TB HDD Laptop (Transparent Silver),Asus,VivoBook X415MA,not found,not found,not found,not found,not found,not found,not found,not found,not found,1.80 kg (3.97 lbs),not found
Asus VivoBook X415MA 14-inch Full HD Display Intel Celeron N4020 4GB RAM 1TB HDD Laptop (Slate Grey),Asus,VivoBook X415MA,not found,not found,not found,not found,not found,not found,not found,not found,not found,1.80 kg (3.97 lbs),not found
Asus VivoBook X413EA 14-inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Bespoke Black),Asus,VivoBook 14 X413EA,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB DDR4 3200MHz onboard,Intel Iris Xe Graphics,720p HD camera,Wi-Fi 6(802.11ax),42WHrs 3S1P3-cell Li-ion,"ø4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",Windows 10,"32.40 x 21.50 x 1.91 ~ 1.91 cm (12.76"" x 8.46"" x 0.75"" ~ 0.75"")",1.40 kg (3.09 lbs),not found
ASUS VivoBook S15 S533EQ 15.6 inch Full HD IPS Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop With MX350 2GB Graphics (Gaia Green),Asus,VivoBook S15 S533EQ,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8 3200MHz GB DDR4,Nvidia GeForce MX350 DDR5 2GB Graphics ,HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"35.98 x 23.38 x 1.61 ~ 1.61 cm (14.17"" x 9.20"" x 0.63"" ~ 0.63"")
",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EQ 15.6 inch Core i7 11th Gen 16GB RAM 512GB SSD Laptop With MX350 DDR5 2GB Graphics -Gaia Green,Asus,S15 S533EQ,"Intel Core i7-1165G7 Processor (12M Cache, Cores- 4, Threads- 8, 2.80 GHz Turbo Speed Up to 4.7 GHz)
",16GB 3200MHz DDR4 RAM (ON BOARD),Nvidia GeForce MX350 DDR5 2GB Graphics ,HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EQ 15.6 inch Core i7 11th Gen 16GB RAM 512GB SSD Laptop With MX350 DDR5 2GB Graphics -Dreamy White,Asus,S15 S533EQ,"Intel Core i7-1165G7 Processor (12M Cache, Cores- 4, Threads- 8, 2.80 GHz Turbo Speed Up to 4.7 GHz)
",16GB 3200MHz DDR4 RAM (ON BOARD),Nvidia GeForce MX350 DDR5 2GB Graphics ,HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Full HD IPS Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop- GAIA GREEN,Asus,VivoBook S15 S533EA,"Intel Core i7-1165G7 Processor(12M Cache,2.80 up to 4.70 GHz, with IPU)","8GB 3200MHz DDR4 onboard, Memory Max Up to:16GB
","Intel Iris Xe Graphics
",HD Camera,Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax),"50WHrs, 3S1P, 3-cell Li-ion
","65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Full HD IPS Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop -RESOLUTE RED,Asus,VivoBook S15 S533EA,"Intel Core i7-1165G7 Processor(12M Cache,2.80 up to 4.70 GHz, with IPU)","8GB 3200MHz DDR4 onboard, Memory Max Up to:16GB
","Intel Iris Xe Graphics
",HD Camera,Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax),"50WHrs, 3S1P, 3-cell Li-ion
","65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Full HD IPS Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop -DREAMY WHITE,Asus,VivoBook S15 S533EA,"Intel Core i7-1165G7 Processor(12M Cache,2.80 up to 4.70 GHz, with IPU)","8GB 3200MHz DDR4 onboard, Memory Max Up to:16GB
","Intel Iris Xe Graphics
",HD Camera,Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax),"50WHrs, 3S1P, 3-cell Li-ion
","65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Full HD IPS Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,VivoBook S15 S533EA,"Intel Core i7-1165G7 Processor(12M Cache,2.80 up to 4.70 GHz, with IPU)","8GB 3200MHz DDR4 onboard, Memory Max Up to:16GB
","Intel Iris Xe Graphics
",HD Camera,Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax),"50WHrs, 3S1P, 3-cell Li-ion
","65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Core i5 11th Gen 8GB RAM 512GB SSD Laptop With Intel Iris Xe Graphics -Gaia Green,Asus,S15 S533EA,"Intel Core i5-1135G7 Processor (8M Cache, Cores- 4, Threads- 8, 2.40 GHz up to 4.20 GHz)",8GB 3200MHz DDR4 RAM (ON BOARD),"Intel® Iris Xe MAX Graphics, Optimized to pair with 11th Generation Intel® Core™ processors, you get even more performance and new capabilities for enhanced content creation and gaming.",HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Core i5 11th Gen 8GB RAM 512GB SSD Laptop With Intel Iris Xe Graphics -Dreamy White,Asus,S15 S533EA,"Intel Core i5-1135G7 Processor (8M Cache, Cores- 4, Threads- 8, 2.40 GHz up to 4.20 GHz)",8GB 3200MHz DDR4 RAM (ON BOARD),"Intel® Iris Xe MAX Graphics, Optimized to pair with 11th Generation Intel® Core™ processors, you get even more performance and new capabilities for enhanced content creation and gaming.",HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 S533EA 15.6 inch Core i5 11th Gen 8GB RAM 512GB SSD Laptop With Intel Iris Xe Graphics -Indie Black,Asus,S15 S533EA,"Intel Core i5-1135G7 Processor (8M Cache, Cores- 4, Threads- 8, 2.40 GHz up to 4.20 GHz)",8GB 3200MHz DDR4 RAM (ON BOARD),"Intel® Iris Xe MAX Graphics, Optimized to pair with 11th Generation Intel® Core™ processors, you get even more performance and new capabilities for enhanced content creation and gaming.",HD Camera,"Wi-Fi Intel Wi-Fi 6 with Gig+ performance (802.11ax)
Bluetooth V5.0",50Wh 3-cells lithium-polymer battery,"65W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Original,"Height: 1.61cm (0.63 inches)
Width: 35.98cm (14.17 inches)
Depth: 23.38cm (9.2 inches)",1.8kg (3.97 pounds),not found
ASUS VivoBook S15 M533UA 15.6 inch Full HD LED Display Ryzen 5 5500U 8GB RAM 512GB SSD Laptop (Gaia Green),Asus,VivoBook S15 M533UA,"AMD Ryzen 5 5500U Processor 2.1GHz (8M Cache, up to 4.0GHz, 6 cores)
","8GB DDR4 onboard, Memory Max Up to:16GB
","Integrated AMD Radeon Graphics
",HD Camera,"Wi-Fi 6(802.11ax)+ (Dual band) 2*2
","50WHrs, 3S1P, 3-cell Li-ion
","ø4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
","Windows 10 64-Bit
","35.98 x 23.38 x 1.61 ~ 1.61 cm (14.17"" x 9.20"" x 0.63"" ~ 0.63"")
","1.80 kg (3.97 lbs)
",not found
ASUS VivoBook S15 M533IA 15.6 inch Full HD Display Ryzen 7 4700U 8GB RAM 512GB SSD Laptop (Dreamy White),Asus,VivoBook S15 M533IA,"AMD Ryzen 7 4700U Processor 2.0 GHz (8M Cache, up to 4.1 GHz, 8 cores)
",8GB DDR4,"Integrated AMD Radeon Graphics
",HD Camera,"Intel Wi-Fi 5 (802.11ac)
",50Wh 3-cells lithium-polymer battery,"45W power adapter;Plug Type: ø4 (mm);(Output: 19V DC, 2.37A, 45W); (Input: 100-240V AC, 50/60Hz universal)","Windows 10 64-Bit
","Height: 1.61cm (0.63 inches); 
Width: 35.98cm (14.17 inches); 
Depth: 23.38cm (9.2 inches) ","1.8kg (3.97 pounds)
",not found
ASUS VivoBook S15 M533IA 15.6 inch Full HD Display Ryzen 7 4700U 8GB RAM 512GB SSD Laptop (Black),Asus,VivoBook S15 M533IA,"AMD Ryzen 7 4700U Processor 2.0 GHz (8M Cache, up to 4.1 GHz, 8 cores)
","8GB DDR4 onboard, Memory Max Up to:16GB
","Integrated AMD Radeon Graphics
",HD Camera,"Intel Wi-Fi 5 (802.11ac)
",50Wh 3-cells lithium-polymer battery,"45W power adapter;Plug Type: ø4 (mm);(Output: 19V DC, 2.37A, 45W); (Input: 100-240V AC, 50/60Hz universal)","Windows 10 64-Bit
","Height: 1.61cm (0.63 inches); 
Width: 35.98cm (14.17 inches); 
Depth: 23.38cm (9.2 inches) ","1.8kg (3.97 pounds)
",not found
Asus VivoBook S14 S433EQ 14 inch FHD Core i7 11th Gen 16GB RAM 512GB SSD Laptop with NVIDIA MX350 2GB GDDR5 graphics,Asus,VivoBook S14 S433EQ,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)
","16GB DDR4 3200MHz RAM
","NVIDIA GeForce MX350, 2GB GDDR5 & Integrated Intel Iris Xe graphics with 1.30GHz
",720p HD camera,"Wi-Fi 5(802.11ac)
","3 Cell, 50Wh lithium-polymer Battery
","65W power adapter
","Windows 10 Home
","32.40 x 21.30 x 1.59 ~ 1.59 cm (12.76"" x 8.39"" x 0.63"" ~ 0.63"")
","1.40 kg (3.09 lbs)
",not found
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop (Gaia Green),Asus,VivoBook S14 S433EA,11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz), 16GB 3200MHz DDR4,Intel's Iris Xe Max graphics was specifically intended for content creators' portable platforms. It's equivalent to Nvidia's MX350 Laptop Graphics,HD Webcam,"Intel Wi-Fi 6 with Gig+ performance (802.11ax)
"," Fast charging: 60% in 49 minutes
50Wh 3-cells lithium-polymer battery","45W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 2.37A, 45W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Home,not found,1.4kg (3.08 pounds),not found
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop (Dreamy White),Asus,VivoBook S14 S433EA,11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz), 16GB 3200MHz DDR4,Intel's Iris Xe Max graphics was specifically intended for content creators' portable platforms. It's equivalent to Nvidia's MX350 Laptop Graphics.,HD Webcam,"Intel Wi-Fi 6 with Gig+ performance (802.11ax)
"," Fast charging: 60% in 49 minutes
50Wh 3-cells lithium-polymer battery","45W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 2.37A, 45W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Home,not found,1.4kg (3.08 pounds),not found
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Asus,VivoBook S14 S433EA,11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz), 16GB 3200MHz DDR4,Intel's Iris Xe Max graphics was specifically intended for content creators' portable platforms. It's equivalent to Nvidia's MX350 Laptop Graphics.,HD Webcam,"Intel Wi-Fi 6 with Gig+ performance (802.11ax)
"," Fast charging: 60% in 49 minutes
50Wh 3-cells lithium-polymer battery","45W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 2.37A, 45W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Home,not found,1.4kg (3.08 pounds),not found
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop -RESOLUTE RED,Asus,VivoBook S14 S433EA,Intel Core i5 1135G7 (8M Cache 2.40GHz-4.20GHz),8GB 3200MHz DDR4,"
Intel Iris Xe graphics",HD Webcam,"Intel Wi-Fi 6 with Gig+ performance (802.11ax)
"," Fast charging: 60% in 49 minutes
50Wh 3-cells lithium-polymer battery","45W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 2.37A, 45W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Home,324.9 x 213.5 x 15.9mm,1.4kg (3.08 pounds),not found
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,VivoBook S14 S433EA,"
Intel Core i5-1135G7 Processor( 8M Cache, 2.40 GHz up to 4.20 GHz)", 8GB 3200MHz DDR4,"
Intel Iris Xe graphics",HD Webcam,"Intel Wi-Fi 6 with Gig+ performance (802.11ax)
"," Fast charging: 60% in 49 minutes
50Wh 3-cells lithium-polymer battery","45W power adapter
Plug Type: ø4 (mm)
(Output: 19V DC, 2.37A, 45W)
(Input: 100-240V AC, 50/60Hz universal)",Windows 10 Home,324.9 x 213.5 x 15.9mm,1.4kg (3.08 pounds),not found
